MILLISEC,subject,recording,label
1668950,S1,S1-ADL1,Stand
1675983,S1,S1-ADL1,Stand
1678050,S1,S1-ADL1,Stand
1678950,S1,S1-ADL1,Stand
1679217,S1,S1-ADL1,Stand
1681383,S1,S1-ADL1,Stand
1681550,S1,S1-ADL1,Stand
1682483,S1,S1-ADL1,Stand
1683350,S1,S1-ADL1,Stand
1684716,S1,S1-ADL1,Stand
1687950,S1,S1-ADL1,Stand
1688683,S1,S1-ADL1,Stand
1689750,S1,S1-ADL1,Sit
1700483,S1,S1-ADL1,Sit
1701550,S1,S1-ADL1,Sit
1702716,S1,S1-ADL1,Sit
800,S1,S1-ADL2,Stand
2133,S1,S1-ADL2,Stand
3000,S1,S1-ADL2,Stand
4000,S1,S1-ADL2,Stand
7300,S1,S1-ADL2,Stand
7733,S1,S1-ADL2,Stand
11567,S1,S1-ADL2,Stand
15500,S1,S1-ADL2,Stand
19766,S1,S1-ADL2,Stand
24533,S1,S1-ADL2,Stand
32566,S1,S1-ADL2,Stand
35133,S1,S1-ADL2,Stand
35500,S1,S1-ADL2,Stand
35733,S1,S1-ADL2,Stand
37233,S1,S1-ADL2,Stand
39933,S1,S1-ADL2,Stand
41066,S1,S1-ADL2,Stand
43966,S1,S1-ADL2,Stand
46766,S1,S1-ADL2,Stand
47933,S1,S1-ADL2,Stand
51033,S1,S1-ADL2,Stand
52599,S1,S1-ADL2,Stand
63766,S1,S1-ADL2,Sit
71133,S1,S1-ADL2,Sit
80633,S1,S1-ADL2,Sit
81366,S1,S1-ADL2,Sit
83199,S1,S1-ADL2,Sit
86632,S1,S1-ADL2,Sit
87399,S1,S1-ADL2,Sit
88066,S1,S1-ADL2,Sit
91266,S1,S1-ADL2,Sit
92532,S1,S1-ADL2,Sit
94266,S1,S1-ADL2,Walk
96366,S1,S1-ADL2,Walk
102966,S1,S1-ADL2,Walk
104866,S1,S1-ADL2,Walk
105232,S1,S1-ADL2,Walk
105399,S1,S1-ADL2,Walk
106166,S1,S1-ADL2,Stand
109099,S1,S1-ADL2,Stand
111266,S1,S1-ADL2,Stand
111732,S1,S1-ADL2,Stand
112732,S1,S1-ADL2,Stand
115799,S1,S1-ADL2,Stand
117199,S1,S1-ADL2,Stand
117432,S1,S1-ADL2,Stand
117699,S1,S1-ADL2,Stand
118299,S1,S1-ADL2,Stand
120632,S1,S1-ADL2,Walk
121965,S1,S1-ADL2,Walk
129532,S1,S1-ADL2,Stand
131365,S1,S1-ADL2,Walk
133365,S1,S1-ADL2,Walk
135199,S1,S1-ADL2,Walk
140599,S1,S1-ADL2,Walk
140965,S1,S1-ADL2,Walk
144499,S1,S1-ADL2,Walk
145032,S1,S1-ADL2,Stand
152765,S1,S1-ADL2,Stand
156498,S1,S1-ADL2,Stand
158198,S1,S1-ADL2,Walk
159532,S1,S1-ADL2,Walk
160298,S1,S1-ADL2,Walk
162698,S1,S1-ADL2,Walk
164665,S1,S1-ADL2,Stand
165565,S1,S1-ADL2,Stand
167898,S1,S1-ADL2,Walk
168632,S1,S1-ADL2,Walk
169065,S1,S1-ADL2,Walk
179532,S1,S1-ADL2,Walk
180265,S1,S1-ADL2,Walk
181732,S1,S1-ADL2,Walk
184865,S1,S1-ADL2,Walk
185698,S1,S1-ADL2,Walk
189531,S1,S1-ADL2,Walk
189665,S1,S1-ADL2,Walk
195165,S1,S1-ADL2,Walk
195231,S1,S1-ADL2,Walk
196931,S1,S1-ADL2,Walk
197198,S1,S1-ADL2,Walk
199531,S1,S1-ADL2,Walk
201198,S1,S1-ADL2,Walk
203331,S1,S1-ADL2,Walk
205165,S1,S1-ADL2,Stand
205765,S1,S1-ADL2,Stand
206865,S1,S1-ADL2,Stand
212665,S1,S1-ADL2,Walk
215065,S1,S1-ADL2,Walk
226164,S1,S1-ADL2,Walk
229364,S1,S1-ADL2,Walk
230931,S1,S1-ADL2,Walk
236598,S1,S1-ADL2,Walk
237898,S1,S1-ADL2,Walk
238931,S1,S1-ADL2,Walk
240098,S1,S1-ADL2,Walk
242831,S1,S1-ADL2,Walk
243698,S1,S1-ADL2,Walk
246664,S1,S1-ADL2,Walk
247331,S1,S1-ADL2,Walk
249064,S1,S1-ADL2,Walk
249131,S1,S1-ADL2,Walk
255697,S1,S1-ADL2,Walk
256197,S1,S1-ADL2,Walk
269431,S1,S1-ADL2,Walk
270497,S1,S1-ADL2,Walk
270697,S1,S1-ADL2,Walk
270764,S1,S1-ADL2,Walk
275397,S1,S1-ADL2,Walk
278164,S1,S1-ADL2,Walk
284130,S1,S1-ADL2,Walk
285630,S1,S1-ADL2,Walk
288664,S1,S1-ADL2,Walk
293730,S1,S1-ADL2,Walk
295864,S1,S1-ADL2,Walk
296564,S1,S1-ADL2,Walk
300764,S1,S1-ADL2,Walk
301697,S1,S1-ADL2,Walk
303297,S1,S1-ADL2,Walk
303497,S1,S1-ADL2,Walk
304430,S1,S1-ADL2,Walk
309164,S1,S1-ADL2,Walk
310864,S1,S1-ADL2,Walk
312264,S1,S1-ADL2,Walk
312530,S1,S1-ADL2,Walk
317563,S1,S1-ADL2,Walk
318863,S1,S1-ADL2,Walk
319597,S1,S1-ADL2,Walk
320363,S1,S1-ADL2,Walk
323663,S1,S1-ADL2,Walk
325563,S1,S1-ADL2,Walk
325897,S1,S1-ADL2,Walk
328030,S1,S1-ADL2,Walk
332730,S1,S1-ADL2,Walk
332930,S1,S1-ADL2,Walk
342063,S1,S1-ADL2,Walk
342097,S1,S1-ADL2,Walk
345297,S1,S1-ADL2,Walk
345830,S1,S1-ADL2,Walk
349430,S1,S1-ADL2,Walk
349597,S1,S1-ADL2,Walk
352030,S1,S1-ADL2,Stand
358296,S1,S1-ADL2,Walk
361863,S1,S1-ADL2,Stand
363730,S1,S1-ADL2,Stand
364063,S1,S1-ADL2,Stand
366830,S1,S1-ADL2,Walk
369063,S1,S1-ADL2,Stand
369563,S1,S1-ADL2,Stand
370196,S1,S1-ADL2,Stand
378330,S1,S1-ADL2,Stand
378563,S1,S1-ADL2,Stand
380530,S1,S1-ADL2,Walk
381896,S1,S1-ADL2,Walk
382796,S1,S1-ADL2,Stand
390629,S1,S1-ADL2,Walk
392196,S1,S1-ADL2,Stand
394196,S1,S1-ADL2,Stand
396463,S1,S1-ADL2,Stand
398963,S1,S1-ADL2,Stand
401296,S1,S1-ADL2,Stand
408096,S1,S1-ADL2,Stand
409196,S1,S1-ADL2,Stand
410496,S1,S1-ADL2,Stand
413296,S1,S1-ADL2,Stand
417229,S1,S1-ADL2,Stand
423629,S1,S1-ADL2,Stand
425696,S1,S1-ADL2,Stand
431862,S1,S1-ADL2,Stand
433629,S1,S1-ADL2,Stand
433996,S1,S1-ADL2,Stand
434796,S1,S1-ADL2,Stand
437996,S1,S1-ADL2,Stand
440396,S1,S1-ADL2,Stand
441096,S1,S1-ADL2,Stand
443762,S1,S1-ADL2,Stand
444662,S1,S1-ADL2,Stand
445762,S1,S1-ADL2,Stand
446929,S1,S1-ADL2,Stand
449462,S1,S1-ADL2,Stand
450429,S1,S1-ADL2,Stand
454962,S1,S1-ADL2,Stand
458495,S1,S1-ADL2,Stand
459929,S1,S1-ADL2,Stand
462195,S1,S1-ADL2,Stand
463229,S1,S1-ADL2,Sit
464395,S1,S1-ADL2,Sit
464829,S1,S1-ADL2,Sit
465129,S1,S1-ADL2,Sit
472529,S1,S1-ADL2,Sit
473695,S1,S1-ADL2,Sit
474529,S1,S1-ADL2,Sit
477395,S1,S1-ADL2,Sit
479995,S1,S1-ADL2,Sit
481429,S1,S1-ADL2,Sit
483295,S1,S1-ADL2,Sit
484228,S1,S1-ADL2,Sit
484362,S1,S1-ADL2,Sit
485295,S1,S1-ADL2,Sit
486628,S1,S1-ADL2,Sit
487262,S1,S1-ADL2,Sit
488695,S1,S1-ADL2,Sit
489695,S1,S1-ADL2,Sit
490295,S1,S1-ADL2,Sit
492328,S1,S1-ADL2,Sit
494128,S1,S1-ADL2,Sit
494395,S1,S1-ADL2,Sit
494995,S1,S1-ADL2,Sit
495262,S1,S1-ADL2,Sit
496495,S1,S1-ADL2,Sit
498628,S1,S1-ADL2,Sit
501962,S1,S1-ADL2,Sit
503695,S1,S1-ADL2,Sit
505162,S1,S1-ADL2,Sit
508562,S1,S1-ADL2,Sit
510462,S1,S1-ADL2,Sit
510928,S1,S1-ADL2,Sit
517161,S1,S1-ADL2,Sit
517761,S1,S1-ADL2,Sit
518728,S1,S1-ADL2,Sit
518795,S1,S1-ADL2,Sit
528428,S1,S1-ADL2,Sit
529128,S1,S1-ADL2,Sit
531728,S1,S1-ADL2,Sit
536328,S1,S1-ADL2,Sit
536528,S1,S1-ADL2,Sit
538228,S1,S1-ADL2,Sit
539928,S1,S1-ADL2,Sit
541161,S1,S1-ADL2,Sit
541261,S1,S1-ADL2,Sit
541328,S1,S1-ADL2,Sit
543961,S1,S1-ADL2,Walk
544695,S1,S1-ADL2,Walk
547928,S1,S1-ADL2,Walk
548461,S1,S1-ADL2,Walk
550161,S1,S1-ADL2,Walk
550961,S1,S1-ADL2,Walk
551161,S1,S1-ADL2,Walk
553761,S1,S1-ADL2,Walk
556028,S1,S1-ADL2,Walk
558694,S1,S1-ADL2,Walk
560094,S1,S1-ADL2,Walk
561028,S1,S1-ADL2,Walk
563294,S1,S1-ADL2,Stand
565394,S1,S1-ADL2,Stand
567961,S1,S1-ADL2,Lie
570061,S1,S1-ADL2,Lie
571394,S1,S1-ADL2,Lie
571528,S1,S1-ADL2,Lie
571694,S1,S1-ADL2,Lie
572161,S1,S1-ADL2,Lie
572428,S1,S1-ADL2,Lie
573494,S1,S1-ADL2,Lie
574294,S1,S1-ADL2,Lie
574361,S1,S1-ADL2,Lie
575894,S1,S1-ADL2,Lie
576228,S1,S1-ADL2,Lie
578694,S1,S1-ADL2,Stand
578861,S1,S1-ADL2,Stand
579494,S1,S1-ADL2,Stand
579894,S1,S1-ADL2,Stand
580594,S1,S1-ADL2,Stand
585194,S1,S1-ADL2,Walk
586361,S1,S1-ADL2,Stand
587427,S1,S1-ADL2,Stand
588961,S1,S1-ADL2,Walk
589994,S1,S1-ADL2,Walk
592661,S1,S1-ADL2,Walk
596727,S1,S1-ADL2,Stand
596994,S1,S1-ADL2,Stand
597527,S1,S1-ADL2,Stand
600527,S1,S1-ADL2,Walk
606094,S1,S1-ADL2,Stand
608027,S1,S1-ADL2,Stand
611227,S1,S1-ADL2,Stand
612594,S1,S1-ADL2,Stand
614161,S1,S1-ADL2,Walk
615127,S1,S1-ADL2,Walk
617227,S1,S1-ADL2,Stand
618827,S1,S1-ADL2,Walk
623927,S1,S1-ADL2,Walk
626994,S1,S1-ADL2,Walk
631694,S1,S1-ADL2,Walk
635594,S1,S1-ADL2,Walk
639060,S1,S1-ADL2,Stand
640160,S1,S1-ADL2,Stand
646727,S1,S1-ADL2,Stand
648194,S1,S1-ADL2,Stand
648594,S1,S1-ADL2,Stand
649360,S1,S1-ADL2,Stand
650127,S1,S1-ADL2,Stand
653460,S1,S1-ADL2,Stand
654593,S1,S1-ADL2,Stand
655127,S1,S1-ADL2,Stand
655727,S1,S1-ADL2,Stand
656993,S1,S1-ADL2,Stand
658760,S1,S1-ADL2,Stand
662093,S1,S1-ADL2,Stand
670560,S1,S1-ADL2,Stand
671560,S1,S1-ADL2,Stand
671727,S1,S1-ADL2,Stand
674560,S1,S1-ADL2,Walk
674693,S1,S1-ADL2,Walk
676293,S1,S1-ADL2,Walk
677527,S1,S1-ADL2,Walk
677893,S1,S1-ADL2,Walk
678560,S1,S1-ADL2,Walk
688360,S1,S1-ADL2,Sit
689260,S1,S1-ADL2,Sit
692126,S1,S1-ADL2,Sit
693826,S1,S1-ADL2,Sit
694526,S1,S1-ADL2,Sit
694926,S1,S1-ADL2,Sit
701560,S1,S1-ADL2,Sit
701626,S1,S1-ADL2,Sit
702793,S1,S1-ADL2,Sit
703160,S1,S1-ADL2,Sit
710660,S1,S1-ADL2,Sit
711460,S1,S1-ADL2,Sit
713326,S1,S1-ADL2,Sit
716126,S1,S1-ADL2,Walk
716293,S1,S1-ADL2,Walk
720493,S1,S1-ADL2,Walk
721426,S1,S1-ADL2,Stand
721593,S1,S1-ADL2,Stand
724659,S1,S1-ADL2,Stand
725293,S1,S1-ADL2,Stand
726859,S1,S1-ADL2,Stand
727659,S1,S1-ADL2,Walk
729226,S1,S1-ADL2,Walk
733459,S1,S1-ADL2,Sit
734893,S1,S1-ADL2,Sit
736593,S1,S1-ADL2,Sit
737559,S1,S1-ADL2,Sit
739259,S1,S1-ADL2,Sit
742193,S1,S1-ADL2,Sit
743326,S1,S1-ADL2,Sit
747893,S1,S1-ADL2,Sit
748026,S1,S1-ADL2,Sit
749193,S1,S1-ADL2,Sit
750626,S1,S1-ADL2,Sit
751159,S1,S1-ADL2,Sit
751259,S1,S1-ADL2,Sit
751926,S1,S1-ADL2,Sit
754992,S1,S1-ADL2,Sit
755492,S1,S1-ADL2,Sit
758092,S1,S1-ADL2,Sit
760559,S1,S1-ADL2,Sit
765359,S1,S1-ADL2,Sit
767926,S1,S1-ADL2,Sit
772326,S1,S1-ADL2,Sit
772426,S1,S1-ADL2,Sit
775026,S1,S1-ADL2,Sit
777492,S1,S1-ADL2,Sit
779426,S1,S1-ADL2,Sit
786259,S1,S1-ADL2,Sit
794325,S1,S1-ADL2,Sit
794859,S1,S1-ADL2,Sit
795092,S1,S1-ADL2,Sit
795459,S1,S1-ADL2,Sit
796192,S1,S1-ADL2,Sit
797459,S1,S1-ADL2,Sit
800659,S1,S1-ADL2,Sit
801625,S1,S1-ADL2,Sit
802125,S1,S1-ADL2,Sit
806992,S1,S1-ADL2,Sit
807092,S1,S1-ADL2,Sit
807759,S1,S1-ADL2,Sit
809759,S1,S1-ADL2,Sit
810459,S1,S1-ADL2,Sit
810492,S1,S1-ADL2,Sit
810725,S1,S1-ADL2,Sit
811459,S1,S1-ADL2,Sit
812292,S1,S1-ADL2,Sit
813592,S1,S1-ADL2,Sit
813892,S1,S1-ADL2,Sit
822325,S1,S1-ADL2,Sit
823492,S1,S1-ADL2,Sit
823892,S1,S1-ADL2,Sit
828325,S1,S1-ADL2,Sit
828492,S1,S1-ADL2,Sit
829158,S1,S1-ADL2,Sit
839992,S1,S1-ADL2,Stand
842925,S1,S1-ADL2,Lie
844825,S1,S1-ADL2,Lie
844892,S1,S1-ADL2,Lie
845092,S1,S1-ADL2,Lie
846558,S1,S1-ADL2,Lie
847125,S1,S1-ADL2,Lie
847758,S1,S1-ADL2,Lie
849925,S1,S1-ADL2,Lie
850225,S1,S1-ADL2,Lie
851625,S1,S1-ADL2,Stand
852525,S1,S1-ADL2,Stand
852591,S1,S1-ADL2,Stand
854225,S1,S1-ADL2,Walk
856258,S1,S1-ADL2,Walk
858125,S1,S1-ADL2,Walk
864925,S1,S1-ADL2,Stand
865191,S1,S1-ADL2,Stand
868058,S1,S1-ADL2,Walk
869525,S1,S1-ADL2,Stand
872425,S1,S1-ADL2,Stand
877691,S1,S1-ADL2,Walk
881425,S1,S1-ADL2,Stand
883058,S1,S1-ADL2,Walk
883658,S1,S1-ADL2,Walk
885624,S1,S1-ADL2,Walk
887291,S1,S1-ADL2,Stand
888191,S1,S1-ADL2,Stand
889691,S1,S1-ADL2,Lie
894891,S1,S1-ADL2,Lie
901524,S1,S1-ADL2,Stand
907091,S1,S1-ADL2,Stand
908858,S1,S1-ADL2,Stand
909858,S1,S1-ADL2,Stand
913024,S1,S1-ADL2,Walk
913158,S1,S1-ADL2,Walk
915658,S1,S1-ADL2,Stand
918091,S1,S1-ADL2,Walk
918791,S1,S1-ADL2,Walk
919591,S1,S1-ADL2,Walk
923924,S1,S1-ADL2,Walk
925557,S1,S1-ADL2,Stand
929857,S1,S1-ADL2,Walk
931957,S1,S1-ADL2,Walk
933191,S1,S1-ADL2,Walk
934957,S1,S1-ADL2,Walk
935857,S1,S1-ADL2,Stand
941624,S1,S1-ADL2,Walk
943157,S1,S1-ADL2,Walk
945791,S1,S1-ADL2,Walk
949191,S1,S1-ADL2,Stand
949524,S1,S1-ADL2,Stand
949924,S1,S1-ADL2,Stand
951890,S1,S1-ADL2,Walk
956490,S1,S1-ADL2,Walk
956657,S1,S1-ADL2,Walk
959624,S1,S1-ADL2,Walk
959790,S1,S1-ADL2,Walk
960190,S1,S1-ADL2,Walk
960424,S1,S1-ADL2,Walk
965457,S1,S1-ADL2,Walk
965657,S1,S1-ADL2,Walk
965690,S1,S1-ADL2,Walk
966124,S1,S1-ADL2,Walk
966624,S1,S1-ADL2,Walk
971990,S1,S1-ADL2,Walk
973024,S1,S1-ADL2,Walk
975790,S1,S1-ADL2,Stand
979224,S1,S1-ADL2,Walk
982090,S1,S1-ADL2,Walk
983490,S1,S1-ADL2,Walk
995457,S1,S1-ADL2,Lie
996490,S1,S1-ADL2,Lie
999290,S1,S1-ADL2,Lie
1001890,S1,S1-ADL2,Lie
1002957,S1,S1-ADL2,Lie
1005323,S1,S1-ADL2,Lie
1006157,S1,S1-ADL2,Lie
1006823,S1,S1-ADL2,Lie
1006957,S1,S1-ADL2,Lie
1009590,S1,S1-ADL2,Lie
1012357,S1,S1-ADL2,Lie
1019390,S1,S1-ADL2,Walk
1019690,S1,S1-ADL2,Walk
1020890,S1,S1-ADL2,Walk
1026323,S1,S1-ADL2,Stand
1027623,S1,S1-ADL2,Stand
1031856,S1,S1-ADL2,Stand
1032390,S1,S1-ADL2,Stand
1033023,S1,S1-ADL2,Stand
1033190,S1,S1-ADL2,Stand
1035690,S1,S1-ADL2,Stand
1038423,S1,S1-ADL2,Stand
1038656,S1,S1-ADL2,Stand
1039456,S1,S1-ADL2,Stand
1040523,S1,S1-ADL2,Stand
1042623,S1,S1-ADL2,Stand
1047323,S1,S1-ADL2,Stand
1050623,S1,S1-ADL2,Stand
1052423,S1,S1-ADL2,Stand
1053289,S1,S1-ADL2,Stand
1054156,S1,S1-ADL2,Stand
1054889,S1,S1-ADL2,Stand
1054989,S1,S1-ADL2,Stand
1057423,S1,S1-ADL2,Stand
1059823,S1,S1-ADL2,Stand
1059989,S1,S1-ADL2,Stand
1065323,S1,S1-ADL2,Sit
1067223,S1,S1-ADL2,Sit
1067823,S1,S1-ADL2,Sit
1069589,S1,S1-ADL2,Sit
1069723,S1,S1-ADL2,Sit
1071356,S1,S1-ADL2,Sit
1071789,S1,S1-ADL2,Sit
1073423,S1,S1-ADL2,Sit
1767,S1,S1-ADL3,Stand
5067,S1,S1-ADL3,Stand
6500,S1,S1-ADL3,Stand
8467,S1,S1-ADL3,Stand
9400,S1,S1-ADL3,Stand
11300,S1,S1-ADL3,Stand
12067,S1,S1-ADL3,Stand
13067,S1,S1-ADL3,Stand
15967,S1,S1-ADL3,Stand
18000,S1,S1-ADL3,Stand
19833,S1,S1-ADL3,Stand
20166,S1,S1-ADL3,Stand
21366,S1,S1-ADL3,Stand
22033,S1,S1-ADL3,Stand
23300,S1,S1-ADL3,Stand
23933,S1,S1-ADL3,Stand
28366,S1,S1-ADL3,Stand
28400,S1,S1-ADL3,Stand
29066,S1,S1-ADL3,Stand
31500,S1,S1-ADL3,Stand
33300,S1,S1-ADL3,Stand
47500,S1,S1-ADL3,Sit
50899,S1,S1-ADL3,Lie
54633,S1,S1-ADL3,Lie
56633,S1,S1-ADL3,Lie
57366,S1,S1-ADL3,Lie
57466,S1,S1-ADL3,Lie
60633,S1,S1-ADL3,Lie
62733,S1,S1-ADL3,Lie
63999,S1,S1-ADL3,Lie
66133,S1,S1-ADL3,Lie
66733,S1,S1-ADL3,Lie
68933,S1,S1-ADL3,Sit
70999,S1,S1-ADL3,Sit
73033,S1,S1-ADL3,Sit
76499,S1,S1-ADL3,Walk
78166,S1,S1-ADL3,Walk
81566,S1,S1-ADL3,Walk
84366,S1,S1-ADL3,Walk
85899,S1,S1-ADL3,Walk
86366,S1,S1-ADL3,Walk
96599,S1,S1-ADL3,Walk
97199,S1,S1-ADL3,Walk
97299,S1,S1-ADL3,Walk
97399,S1,S1-ADL3,Walk
100966,S1,S1-ADL3,Stand
103099,S1,S1-ADL3,Stand
106399,S1,S1-ADL3,Stand
115299,S1,S1-ADL3,Walk
115832,S1,S1-ADL3,Walk
117399,S1,S1-ADL3,Stand
121199,S1,S1-ADL3,Walk
122765,S1,S1-ADL3,Walk
122865,S1,S1-ADL3,Walk
123165,S1,S1-ADL3,Walk
123532,S1,S1-ADL3,Walk
124732,S1,S1-ADL3,Stand
126632,S1,S1-ADL3,Stand
130399,S1,S1-ADL3,Walk
132632,S1,S1-ADL3,Walk
132699,S1,S1-ADL3,Walk
132965,S1,S1-ADL3,Walk
135265,S1,S1-ADL3,Stand
135499,S1,S1-ADL3,Stand
138132,S1,S1-ADL3,Stand
139632,S1,S1-ADL3,Walk
142499,S1,S1-ADL3,Walk
143632,S1,S1-ADL3,Walk
144499,S1,S1-ADL3,Walk
149965,S1,S1-ADL3,Walk
151532,S1,S1-ADL3,Walk
153865,S1,S1-ADL3,Walk
160898,S1,S1-ADL3,Walk
166498,S1,S1-ADL3,Walk
170198,S1,S1-ADL3,Walk
174732,S1,S1-ADL3,Walk
177032,S1,S1-ADL3,Walk
177798,S1,S1-ADL3,Walk
179898,S1,S1-ADL3,Walk
180098,S1,S1-ADL3,Walk
181165,S1,S1-ADL3,Walk
183332,S1,S1-ADL3,Walk
184598,S1,S1-ADL3,Walk
185431,S1,S1-ADL3,Walk
186165,S1,S1-ADL3,Walk
187031,S1,S1-ADL3,Walk
189498,S1,S1-ADL3,Walk
191665,S1,S1-ADL3,Walk
191865,S1,S1-ADL3,Walk
193331,S1,S1-ADL3,Walk
196231,S1,S1-ADL3,Walk
206065,S1,S1-ADL3,Walk
206165,S1,S1-ADL3,Walk
206831,S1,S1-ADL3,Walk
207931,S1,S1-ADL3,Walk
209798,S1,S1-ADL3,Walk
209865,S1,S1-ADL3,Walk
216964,S1,S1-ADL3,Walk
220364,S1,S1-ADL3,Walk
221298,S1,S1-ADL3,Walk
222231,S1,S1-ADL3,Walk
222631,S1,S1-ADL3,Walk
224331,S1,S1-ADL3,Walk
240531,S1,S1-ADL3,Walk
240964,S1,S1-ADL3,Walk
241464,S1,S1-ADL3,Walk
242798,S1,S1-ADL3,Walk
243664,S1,S1-ADL3,Walk
243864,S1,S1-ADL3,Walk
245698,S1,S1-ADL3,Walk
251097,S1,S1-ADL3,Walk
252331,S1,S1-ADL3,Walk
253031,S1,S1-ADL3,Walk
256397,S1,S1-ADL3,Walk
256597,S1,S1-ADL3,Walk
257531,S1,S1-ADL3,Walk
259931,S1,S1-ADL3,Walk
260931,S1,S1-ADL3,Walk
261964,S1,S1-ADL3,Walk
263364,S1,S1-ADL3,Walk
263631,S1,S1-ADL3,Walk
268097,S1,S1-ADL3,Walk
271497,S1,S1-ADL3,Walk
273597,S1,S1-ADL3,Walk
274531,S1,S1-ADL3,Walk
275531,S1,S1-ADL3,Walk
275797,S1,S1-ADL3,Walk
280597,S1,S1-ADL3,Walk
286830,S1,S1-ADL3,Walk
289764,S1,S1-ADL3,Walk
292430,S1,S1-ADL3,Walk
297264,S1,S1-ADL3,Walk
300230,S1,S1-ADL3,Walk
300397,S1,S1-ADL3,Walk
306497,S1,S1-ADL3,Walk
306797,S1,S1-ADL3,Walk
307864,S1,S1-ADL3,Walk
308030,S1,S1-ADL3,Walk
308064,S1,S1-ADL3,Walk
309664,S1,S1-ADL3,Walk
309764,S1,S1-ADL3,Walk
313230,S1,S1-ADL3,Stand
313530,S1,S1-ADL3,Stand
313764,S1,S1-ADL3,Stand
315597,S1,S1-ADL3,Stand
316597,S1,S1-ADL3,Stand
316930,S1,S1-ADL3,Stand
319563,S1,S1-ADL3,Stand
319697,S1,S1-ADL3,Stand
320097,S1,S1-ADL3,Stand
320197,S1,S1-ADL3,Stand
320897,S1,S1-ADL3,Stand
323397,S1,S1-ADL3,Walk
325130,S1,S1-ADL3,Walk
332163,S1,S1-ADL3,Stand
332463,S1,S1-ADL3,Stand
334097,S1,S1-ADL3,Walk
334197,S1,S1-ADL3,Walk
339763,S1,S1-ADL3,Stand
344363,S1,S1-ADL3,Stand
347530,S1,S1-ADL3,Stand
348530,S1,S1-ADL3,Stand
350130,S1,S1-ADL3,Stand
350796,S1,S1-ADL3,Stand
351396,S1,S1-ADL3,Stand
352563,S1,S1-ADL3,Stand
354830,S1,S1-ADL3,Stand
355663,S1,S1-ADL3,Stand
358296,S1,S1-ADL3,Stand
361030,S1,S1-ADL3,Stand
363730,S1,S1-ADL3,Stand
367530,S1,S1-ADL3,Stand
369863,S1,S1-ADL3,Stand
370596,S1,S1-ADL3,Stand
371096,S1,S1-ADL3,Stand
372330,S1,S1-ADL3,Stand
373796,S1,S1-ADL3,Stand
374830,S1,S1-ADL3,Stand
376230,S1,S1-ADL3,Stand
377296,S1,S1-ADL3,Stand
387729,S1,S1-ADL3,Stand
394729,S1,S1-ADL3,Stand
397596,S1,S1-ADL3,Stand
401229,S1,S1-ADL3,Stand
402296,S1,S1-ADL3,Stand
403129,S1,S1-ADL3,Stand
404496,S1,S1-ADL3,Stand
406529,S1,S1-ADL3,Stand
407996,S1,S1-ADL3,Stand
409829,S1,S1-ADL3,Stand
412196,S1,S1-ADL3,Stand
413229,S1,S1-ADL3,Stand
413363,S1,S1-ADL3,Stand
413763,S1,S1-ADL3,Stand
416862,S1,S1-ADL3,Stand
417596,S1,S1-ADL3,Stand
418096,S1,S1-ADL3,Stand
423129,S1,S1-ADL3,Sit
424262,S1,S1-ADL3,Sit
427662,S1,S1-ADL3,Sit
428129,S1,S1-ADL3,Sit
428196,S1,S1-ADL3,Sit
430396,S1,S1-ADL3,Sit
431629,S1,S1-ADL3,Sit
433796,S1,S1-ADL3,Sit
436529,S1,S1-ADL3,Sit
440662,S1,S1-ADL3,Sit
441062,S1,S1-ADL3,Sit
443229,S1,S1-ADL3,Sit
448762,S1,S1-ADL3,Sit
452729,S1,S1-ADL3,Sit
453129,S1,S1-ADL3,Sit
455629,S1,S1-ADL3,Sit
455929,S1,S1-ADL3,Sit
457695,S1,S1-ADL3,Sit
459629,S1,S1-ADL3,Sit
465862,S1,S1-ADL3,Sit
466262,S1,S1-ADL3,Sit
466462,S1,S1-ADL3,Sit
468795,S1,S1-ADL3,Sit
470629,S1,S1-ADL3,Sit
471629,S1,S1-ADL3,Sit
472129,S1,S1-ADL3,Sit
472529,S1,S1-ADL3,Sit
475295,S1,S1-ADL3,Sit
489228,S1,S1-ADL3,Sit
491628,S1,S1-ADL3,Sit
494528,S1,S1-ADL3,Sit
496662,S1,S1-ADL3,Sit
499562,S1,S1-ADL3,Sit
503095,S1,S1-ADL3,Walk
505495,S1,S1-ADL3,Walk
507028,S1,S1-ADL3,Stand
509662,S1,S1-ADL3,Stand
515228,S1,S1-ADL3,Walk
516428,S1,S1-ADL3,Walk
517595,S1,S1-ADL3,Walk
517895,S1,S1-ADL3,Walk
518728,S1,S1-ADL3,Stand
521395,S1,S1-ADL3,Walk
524428,S1,S1-ADL3,Walk
525695,S1,S1-ADL3,Walk
530961,S1,S1-ADL3,Sit
532495,S1,S1-ADL3,Sit
533161,S1,S1-ADL3,Stand
537895,S1,S1-ADL3,Stand
539495,S1,S1-ADL3,Stand
542995,S1,S1-ADL3,Walk
545828,S1,S1-ADL3,Stand
549961,S1,S1-ADL3,Walk
552194,S1,S1-ADL3,Walk
555528,S1,S1-ADL3,Stand
555628,S1,S1-ADL3,Stand
563261,S1,S1-ADL3,Walk
566294,S1,S1-ADL3,Walk
570528,S1,S1-ADL3,Walk
570894,S1,S1-ADL3,Walk
572261,S1,S1-ADL3,Stand
573428,S1,S1-ADL3,Stand
578261,S1,S1-ADL3,Walk
581694,S1,S1-ADL3,Walk
